latitude,longitude,name,category
24.7669037,46.6229576,Aljazera Supermarket,supermarkets
24.6894196,46.7269657,Sitteen Super Market,supermarkets
24.7993125,46.6633125,Aljazera Express,supermarkets
24.7418455,46.6583311,HyperPanda,supermarkets
24.7559375,46.6838125,Aljazera Hypermarket,supermarkets
24.751852,46.6738433,Prime Superstore,supermarkets
24.645665,46.7178527,Elite10 Hypermarket,supermarkets
24.6817184,46.7137428,Grocery supermarket,supermarkets
24.6980554,46.69404,360 MART,supermarkets
24.6439613,46.7179211,QASAR HYPERMARKET,supermarkets
24.7116088,46.662462,SPAR Supermarkets,supermarkets
24.8148337,46.7023498,Eskan Supermarket,supermarkets
24.6475143,46.717563,PINAS Supermarket Riyadh,supermarkets
24.7181767,46.6812733,Barakat Al Massah super market 24 HOURS open,supermarkets
24.6940057,46.6964069,Panda Super 1 %7C %D8%A8%D9%86%D8%AF%D9%87 %D8%B3%,supermarkets
24.7135505,46.6747134,%D9%85%D8%AA%D8%AC%D8%B1 %D9%88%D9%86 %D9%87%D8%A7,supermarkets
24.6979387,46.7046383,Forsan Groceria - Riyadh Premium Meat %7C Bakery %,supermarkets
24.7458754,46.7141087,Al Noor supermarket,supermarkets
24.691567,46.6913194,NIBRAS MARKET,supermarkets
24.7196375,46.6905537,Panda Super 3 %7C,supermarkets
24.7857816,46.6137444,CarSwitch - %D9%83%D8%A7%D8%B1%D8%B3%D9%88%D9%8A%D,car dealerships
24.8291207,46.8248513,Carly - %D9%83%D8%A7%D8%B1%D9%84%D9%8A%E2%80%AD,car dealerships
24.7114971,46.6716704,Dream car,car dealerships
24.7155399,46.6696962,Auto Kingdom,car dealerships
24.7348936,46.6482011,X Cars,car dealerships
24.705502,46.745913,Gulf Motors Co.,car dealerships
24.5492738,46.6783698,Saleh Group for Cars,car dealerships
24.6766055,46.6823729,Nice Car,car dealerships
24.733588,46.7934008,Shop By Motory Center - %D9%85%D8%B1%D9%83%D8%B2 %,car dealerships
24.6977883,46.6881006,Platinum Car,car dealerships
24.8202447,46.8236137,%D8%B4%D8%B1%D9%83%D8%A9 %D9%87%D9%84%D8%A7 %D9%83,car dealerships
24.7804965,46.5982703,Eleven Car,car dealerships
24.696769,46.7348133,VGV Riyadh Showroom - Gulf Great Sands,car dealerships
24.6979175,46.6876341,Saden Al Araba Cars,car dealerships
24.7641098,46.6523584,BYD Showroom %26 Discovery Center Riyadh,car dealerships
24.7553483,46.8262298,Petromin Stellantis Showroom %D9%85%D8%B9%D8%B1%D8,car dealerships
24.546692,46.6825991,%D9%85%D8%B9%D8%B1%D8%B6 %D8%A7%D9%84%D8%B9%D9%84%,car dealerships
24.8288195,46.8154565,%D9%85%D8%B9%D8%B1%D8%B6 %D8%B5%D8%AF%D9%89 %D8%A7,car dealerships
24.6776425,46.7299713,%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%A8%D8%A9 %D8%A7%,car dealerships
24.7020983,46.6477084,RATWAH MOTORS,car dealerships
24.7913432,46.7006744,Majestic Way Motors %D9%85%D8%A7%D8%AC%D9%8A%D8%B3,car dealerships
24.746523,46.657117,Abdul Latif Jameel Motors %E2%80%93 Toyota%7C%D8%B,car dealerships
24.7525707,46.612356,Seven Car Lounge,car dealerships
24.7090625,46.7075625,MYNM BMW Sulimaniyah,car dealerships
24.709344,46.7070478,Land Rover Retailer Mohamed Yousuf Naghi Motors,car dealerships
24.7084213,46.7100215,%D9%81%D9%88%D8%B1%D8%AB%D9%86%D8%AC -%D8%A7%D9%8A,car dealerships
24.697074,46.7353853,KGM Abdullah Al-Bazie Motors,car dealerships
24.7085323,46.6647097,Ucars showroom,car dealerships
24.708697,46.707685,MG Jiad Motors Showroom - Sulimaniyah,car dealerships
24.7292722,46.6415743,V12 showroom- %D9%85%D8%B9%D8%B1%D8%B6 %DA%A4%D9%8,car dealerships
24.7314749,46.7899475,Locar Khurais Showroom,car dealerships
24.725869,46.6606378,First car,car dealerships
24.7323033,46.7893417,Volvo Cars KSA %7C %D8%B3%D9%8A%D8%A7%D8%B1%D8%A7%,car dealerships
24.7285711,46.6508882,Al Jazirah Vehicles Agencies,car dealerships
24.7604787,46.8346152,Syarah Ltd.,car dealerships
24.7094439,46.706817,INFINITI Showroom,car dealerships
24.7087666,46.6651846,BRABUS by MS1,car dealerships
24.7519653,46.6279906,Audi Showroom Riyadh - Samaco Group,car dealerships
24.8052382,46.85353,Lumi Yard - Riyadh,car dealerships
24.6925552,46.6756617,Alo Car Showroom %D9%85%D8%B9%D8%B1%D8%B6 %D8%A7%D,car dealerships
24.753972,46.6758982,Universal Motors Agencies Company Ltd.,car dealerships
24.7196145,46.7692518,HAVAL,car dealerships
24.6923595,46.673394,Car Lik,car dealerships
24.7319622,46.7906154,%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D8%B7%D9%8A%D,car dealerships
24.7527972,46.6295112,Lamborghini Riyadh,car dealerships
24.7051053,46.743854,Wallan trading new cars parking,car dealerships
24.6997116,46.6419974,Luxury Drive,car dealerships
24.6809561,46.6778576,Tesla Centre Al Takhassousi Rd Riyadh,car dealerships
24.7735249,46.6755297,Rolls-Royce Motor Cars Riyadh,car dealerships
24.752815,46.6295694,Bentley Showroom,car dealerships
24.5510844,46.6798159,Showroom Jawad Car,car dealerships
24.7044093,46.7443632,Wallan Hyundai Showroom,car dealerships
24.6980086,46.7368276,GAC Motor - Aljomaih Automotive,car dealerships
24.7519616,46.6275123,Porsche Showroom Riyadh,car dealerships
24.7177308,46.7592495,%D8%A7%D9%84%D9%85%D8%AC%D8%AF%D9%88%D8%B9%D9%8A %,car dealerships
24.7526423,46.6292465,Lucid Motors dealership,car dealerships
24.7528125,46.6294375,LOTUS - Showroom,car dealerships
24.6968498,46.7351157,Force Motors - Gulf Great Sands,car dealerships
24.7251918,46.8225288,%D8%B4%D8%B1%D9%83%D8%A9 %D8%A7%D8%B5%D8%AF%D8%A7%,car dealerships
24.7083129,46.7106895,SUBARU,car dealerships
24.780362,46.6909594,Lexus,car dealerships
24.6967777,46.7347931,Gulf Great Sands %D8%B4%D8%B1%D9%83%D8%A9 %D8%B1%D,car dealerships
24.6643062,46.7077153,Budget Rent A Car %7C %D8%A8%D8%AF%D8%AC%D8%AA %D9,car dealerships
24.7090348,46.707778,MINI - MYNM Showroom,car dealerships
24.70253,46.6487446,Budget Rent A Car %7C %D8%A8%D8%AF%D8%AC%D8%AA %D9,car dealerships
24.76556,46.659033,Wallan Hyundai Showroom,car dealerships
24.7782329,46.7520035,Miro Furniture,furniture stores
24.6593478,46.7873597,IKEA,furniture stores
24.7381913,46.6829325,Line Furniture,furniture stores
24.7883693,46.6815469,Ashley Furniture,furniture stores
24.7298655,46.6706849,Rattan House - Riyadh,furniture stores
24.7221763,46.6713619,BoConcept,furniture stores
24.7573828,46.6524995,D.Galleire Furniture showroom %7C %D9%85%D8%B9%D8%,furniture stores
24.7084292,46.6772433,Elite Style Group,furniture stores
38.9253678,-77.2256883,Crate %26 Barrel,furniture stores
24.8088334,46.6677162,%D8%A7%D9%86%D8%AF%D9%8A%D8%AC%D9%88 %D9%87%D9%88%,furniture stores
39.027154,-77.422414,Ashley Store,furniture stores
24.8038546,46.6504949,Al Rugaib Furniture,furniture stores
24.7800159,46.7508583,Lilt Furniture,furniture stores
24.5999595,46.7300306,%D8%B1%D9%8A%D9%85 %D9%84%D9%84%D9%85%D8%AC%D8%A7%,furniture stores
24.6993457,46.6776641,Natuzzi Italia,furniture stores
38.863758,-77.2868071,Ashley Store,furniture stores
38.851759,-77.130061,Ashley Store,furniture stores
39.0281499,-77.41998,Havertys Furniture,furniture stores
24.8323608,46.6264698,Saudi World Furniture,furniture stores
24.7354734,46.6852623,sia furniture,furniture stores
24.7656989,46.6598968,Daze Furniture,furniture stores
38.9445212,-77.0955335,Crate %26 Barrel,furniture stores
38.7705578,-77.1402551,World Market,furniture stores
38.796657,-77.523694,Ashley Store,furniture stores
24.6930989,46.6708434,Global Views,furniture stores
38.8512107,-77.3297157,Havertys Furniture,furniture stores
24.7084417,46.6773082,Dezign District Saudi Arabia - Furniture Showroom ,furniture stores
24.7301107,46.670915,%D8%A7%D9%85 %D9%83%D9%8A%D9%87 %D9%82%D8%A8%D8%A7,furniture stores
38.888216,-77.091782,Crate %26 Barrel,furniture stores
24.7273622,46.6523451,Gallery Design,furniture stores
38.220621,-77.50228,Ashley Outlet,furniture stores
39.1477454,-77.2092827,Ashley Store,furniture stores
39.15865,-78.154483,Ashley Store,furniture stores
39.0570903,-77.1221723,World Market,furniture stores
39.28532,-76.595039,Seth Michael,furniture stores
39.0673646,-77.1277551,Havertys Furniture,furniture stores
24.73895,46.68288,West Elm,furniture stores
24.7379951,46.6870039,%D9%81%D9%88%D9%85%D9%83%D9%88 %D9%84%D9%84%D8%A3%,furniture stores
38.6379343,-77.2931462,Havertys Furniture,furniture stores
38.9512164,-76.7224387,Havertys Furniture,furniture stores
39.649871,-80.004743,Ashley Store,furniture stores
24.7310988,46.6701938,Home Centre,furniture stores
39.1944253,-76.816975,Havertys Furniture,furniture stores
24.73769,46.688697,%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A7%D8%AA %D9%85%,furniture stores
38.7714246,-76.0496391,Ashley Store,furniture stores
24.7001522,46.677417,"LOFT Furniture, Riyadh , King Fahd Branch %7C %D9%",furniture stores
24.8037675,46.6529631,CityW,furniture stores
38.56952,-75.2814297,Ashley Store,furniture stores
40.065701,-76.345005,Ashley Store,furniture stores
38.613062,-76.928148,Ashley Store,furniture stores
38.301064,-77.505595,Ashley Store,furniture stores
24.7113098,46.6627125,Arfad Al Riyadh Showroom %D9%85%D8%B9%D8%B1%D8%B6 ,furniture stores
38.126372,-79.067188,Ashley Store,furniture stores
38.0089771,-78.4974809,Havertys Furniture,furniture stores
38.068759,-78.884173,Ashley Store,furniture stores
38.0589006,-78.4965527,World Market,furniture stores
40.0165363,-75.6790814,World Market,furniture stores
24.6974806,46.6851151,Alabdullatif Furniture,furniture stores
24.7169501,46.6590134,%D8%A5%D9%86 %D9%87%D8%A7%D9%88%D8%B3 - In House%E,furniture stores
24.7464325,46.6792994,Z FURNITURE,furniture stores
24.7101478,46.7051486,Zamani Furniture,furniture stores
39.3958191,-76.5811179,Havertys Furniture,furniture stores
24.738492,46.6881817,Saloni Furniture,furniture stores
24.6989269,46.6780522,Gautier Furniture Riyadh.,furniture stores
39.164028,-76.621642,Ashley Store,furniture stores
38.429577,-78.840577,Ashley Store,furniture stores
24.7603665,46.6707231,"Al Murooj Furniture Market,Farouk shop",furniture stores
24.6948531,46.6792667,Jedaie Office Furniture,furniture stores
24.746917,46.65888,La-z-Boy,furniture stores
24.7382079,46.6830812,Loft Furniture,furniture stores
39.1260337,-76.592801,Ashley Store,furniture stores
38.263763,-76.456399,Ashley Store,furniture stores
40.0954123,-74.9424065,Ashley Store,furniture stores
24.7592394,46.669604,Al Marooj Flower Furniture,furniture stores
24.6952333,46.6797282,WORKSPACE Furniture - Riyadh,furniture stores
24.6986641,46.6782092,Elegant Home %7C %D8%A7%D9%84%D8%A8%D9%8A%D8%AA %D,furniture stores
24.696592,46.6845153,Bentley Home By Dar Alarkan Interiors,furniture stores
24.6936043,46.6713122,MILANO %7C%D9%85%D9%8A%D9%84%D8%A7%D9%86%D9%88%E2%,furniture stores
24.7534684,46.7448627,The Rustic Bakery,bakeries
24.7386547,46.6459765,Chestnut Bakery,bakeries
24.6941192,46.7226815,Wooden Bakery,bakeries
24.6754267,46.6683102,Easy Bakery,bakeries
24.771151,46.7058836,%D8%AA%D9%88%D8%B3%D8%AA%D9%8A%D9%83 %D8%A8%D9%8A%,bakeries
24.7039135,46.7150289,KAAKI BAKERIES,bakeries
24.6754778,46.7083512,Methaas Bakery %26 Desserts,bakeries
24.7862953,46.6588138,Croi bakehouse,bakeries
24.7267398,46.6809333,Amande bakery,bakeries
24.6637246,46.7053422,"Subhan Bakery ,Riyadh",bakeries
24.7171467,46.6948493,Buongiorno Bakehouse,bakeries
24.8247053,46.6580983,Easy Bakery,bakeries
24.6975646,46.6836604,Yann Couvreur P%C3%A2tisserie - Riyadh,bakeries
24.5729999,46.8748626,Saudi Bakeries Company,bakeries
24.806835,46.613574,Home Bakery,bakeries
24.7078923,46.678569,LYRS Artisan Bakery %7C %D9%84%D9%8A%D8%B1%D8%B2 %,bakeries
24.8045004,46.6740666,BUNDT BAKERY,bakeries
24.7799818,46.6164812,%D9%85%D8%AE%D8%A8%D8%B2 %D8%A7%D9%86 %D9%88%D8%A7,bakeries
24.6458473,46.7072455,%D9%85%D8%AE%D8%A8%D8%B2 %D8%A7%D9%84%D8%A3%D8%B1%,bakeries
24.734161,46.6490037,Munch Bakery%E2%80%8E,bakeries
24.8386196,46.6053662,Dough Mate,bakeries
24.7009354,46.6919376,Munch Bakery,bakeries
24.8167434,46.5976677,munch bakery,bakeries
24.710519,46.6974058,Bakeries Sulaymaniyah,bakeries
24.760533,46.717344,%D8%AF%D9%88%D9%83%D8%A9 %7C %D9%85%D8%AE%D8%A7%D8,bakeries
24.7625512,46.7163187,Wooden Bakery,bakeries
24.7971473,46.6265851,TF Bakery,bakeries
24.7616698,46.672986,Pita Bakeries - Gluten Free Bread,bakeries
24.7785794,46.662702,Gluten-Free Bakery,bakeries
24.7237428,46.679867,LaRosha,bakeries
24.7501836,46.7154551,Easy bakery,bakeries
24.5334242,46.8997479,Bakery %26 Company - KSA Factory,bakeries
24.7813903,46.722087,%D9%85%D8%B5%D9%86%D8%B9 %D9%86%D9%88%D9%81%D9%84%,bakeries
24.7527573,46.6122311,%D8%AF%D9%8A%D8%A7%D8%B1 %D8%A8%D9%8A%D9%83%D8%B1%,bakeries
24.7111708,46.6971644,Madinah Bakery,bakeries
24.7203274,46.6913726,"Helens Bakery Riyadh, Urubah",bakeries
24.7874632,46.6475096,Paradise Restaurants Bakeries Pastries,bakeries
24.7723295,46.6977497,Milk Cake Bakery,bakeries
24.7526306,46.700825,Six %26 half Bakery - bakery 6.5,bakeries
24.6993255,46.7213287,%D9%85%D9%83%D8%A7%D8%AA%D8%A8 %D9%85%D8%A4%D8%AB%,offices
24.6537546,46.8144504,"Iffco Office, Riyadh, Saudi Arabia",offices
24.725722,46.6426537,"Regus - Riyadh, The Esplanade",offices
24.7325728,46.6769099,HQ Al-Wurud,offices
24.7045249,46.655751,Home Offices,offices
24.6898762,46.684781,"Servcorp Al Faisaliah - Coworking, Offices, Virtua",offices
24.6974973,46.6823803,"Servcorp Olaya Towers - Coworking, Offices, Virtua",offices
24.7922692,46.6730288,"Regus - Riyadh, City Centre",offices
24.5947818,46.6953046,Super Office,offices
24.7073304,46.6793932,"Servcorp Al Akaria Plaza - Coworking, Offices, Vir",offices
24.7122243,46.6740597,Regus Nawaf Square,offices
24.7292158,46.6627399,theOffice,offices
24.7252941,46.6914835,Offices Zone King Salman,offices
24.691647,46.6829431,Regus Hamad Tower,offices
24.657634,46.7061058,Head office,offices
24.7309658,46.6484811,"Regus - Riyadh, The Zone",offices
24.5430865,46.674173,Office riyadh,offices
24.6927435,46.6318001,"Servcorp Laysen Valley - Coworking, Offices, Virtu",offices
24.742008,46.6486113,"Regus - Riyadh, Al Nakheel",offices
24.8454409,46.7345185,Spaces The Front,offices
24.7185735,46.6678939,"Regus - Riyadh, Moon Tower",offices
24.6865265,46.6271526,"Regus - Riyadh, Fazarri Sq",offices
24.8514101,46.7353036,"Servcorp Roshn Business Front - Coworking, Offices",offices
24.7267244,46.6423884,Medad Offices,offices
24.7433955,46.6358342,Google Saudi Arabia,offices
24.8041908,46.694039,%28Branch Office%29,offices
24.7104142,46.6770495,Offices Zone Olaya,offices
24.8215591,46.6196642,"Regus - Riyadh, Tamkeen",offices
24.8066447,46.6123473,Regus Nawaf Square,offices
24.70727,46.679554,Business tower,offices
24.7411653,46.6947134,White Space %7C Riyadh Branch,offices
24.755287,46.6306781,Spaces Riyadh Park,offices
24.8066046,46.7169659,"Servcorp The Business Gate - Coworking, Offices, V",offices
24.6860751,46.6289162,Spaces DQ,offices
24.792602,46.6563928,"Regus - Riyadh, Spring Plaza",offices
24.8100096,46.6208834,Business Valley %D9%88%D8%A7%D8%AF%D9%8A %D8%A7%D9,offices
24.706165,46.6744409,The Place - Samama Holdings Riyadh,offices
24.7674194,46.6402615,"Servcorp KAFD - Coworking, Offices, Virtual Office",offices
24.807735,46.7160542,The Business Gate,offices
24.7296912,46.6695943,OFFice Location,offices
24.677851,46.700103,Riyadh new office,offices
24.6676192,46.7073678,OYO Office Riyadh,offices
24.6657757,46.6997727,"Basem Mansour, Work Office, Riyadh-KSA",offices
24.7116875,46.6741875,Cloud Spaces - Kingdom Centre,offices
24.7612531,46.6044023,The Family Office International Investment Co,offices
24.7413958,46.6949932,Four Winds S.A. Ltd. Riyadh Office,offices
24.7148242,46.6608862,Working Office,offices
24.7074611,46.679662,Akaria plaza Gate D,offices
24.7056141,46.6761681,Bahrain Tower,offices
24.6937805,46.6806173,Insights Riyadh Office,offices
24.7851044,46.705651,%D9%88%D9%8A%D9%84 %D9%85%D8%B3%D8%A7%D8%AD%D8%A9 ,offices
24.742136,46.6347376,ITCC OFFICE,offices
24.6827827,46.689942,%D9%85%D9%83%D8%AA%D8%A8 %D8%B4%D8%B1%D9%83%D8%A9 ,offices
24.7595237,46.6376778,The Executive Centre - KAFD 3.09 %7C Private %26 V,offices
24.6968848,46.6828681,Olaya Towers,offices
24.709953,46.6760274,BEC Arabia - Head office - KSA,offices
24.6766053,46.6941029,"NEC Saudi Arabia, Ltd., Riyadh, Head Office",offices
24.7307193,46.7073343,Bus Stops Saudico Central Site Offices,offices
24.6920025,46.6814272,Protiviti,offices
24.7059126,46.7109042,Omraniah MEP OFFICE RIYADH,offices
24.7481316,46.6580005,Helpline Group %7C Company Formation %26 Business ,offices
24.7681074,46.6921729,%28ICAD%29 Metro Office,offices
24.7891823,46.7333104,"BoredroomX %7C Team Building Company in Riyadh, Sa",offices
24.762446,46.6413109,"Servcorp KAFD 1.15 - Coworking, Offices, Virtual O",offices
24.5575278,46.6766445,Rent office,offices
24.6973548,46.6686053,Nintendo KSA %D9%86%D9%8A%D9%86%D8%AA%D9%86%D8%AF%,offices
24.714193,46.6835441,Saudi Emircom Company - Head Office,offices
24.7101753,46.6771768,%D9%85%D8%AC%D9%85%D9%88%D8%B9%D8%A9 %D8%A7%D9%84%,offices
24.6996603,46.6799467,Sada,offices
24.7353858,46.6646308,CCS Office Olaya Center Building,offices
24.7196655,46.68987,PAN GULF OFFICE RIYADH,offices
24.6849296,46.6894019,SADA Premium - SADA Business Centers,offices
24.806488,46.6151618,AstroLabs- Coworking Space in Riyadh,offices
24.6926078,46.6932983,FAMA Technologies,offices
24.7069676,46.6880686,Global office solutions %28GOS%29,offices
24.7057349,46.6747101,Offices for rent,offices
24.7448619,46.6581308,HB Brands Head Office,offices
24.7059295,46.6746498,MHPS Saudi Arabia Riyadh Office,offices
24.6950084,46.6694879,R House,offices
24.7649045,46.6581085,Cinepolis Head Office Riyadh,offices
24.7012767,46.6810054,Benchmark Office,offices
24.67086,46.6864722,Riyadh Pharma - Corporate Head Office %D8%B4%D8%B1,offices
24.7068936,46.6756003,DAMAC Sales Office - Riyadh,offices
24.6993764,46.6774486,Baumat Head Office Riyadh,offices
24.7383372,46.6460669,AHK Saudi Arabia %28GESALO%29,offices
24.82784,46.8017336,ESOM operational office- Riyadh,offices
24.6916137,46.673491,CreativeMax Office,offices
24.7256188,46.6533299,VIBES Offices,offices
24.7034011,46.6793505,RASSCO Head Office,offices
24.6993929,46.677599,Solidere Saudi Arabia,offices
24.6988056,46.6883056,BMC,offices
24.6940521,46.7306107,ABP Pepsi-Cola Main Office,offices
24.6846759,46.6759042,SALCO Riyadh office,offices
24.7214375,46.6666875,Wipro Arabia Limited,offices
24.6987603,46.6911127,MARSS KSA Head Office,offices
